dir,speed,prob
210,1.9,7.11E-06
170,1.1,7.11E-06
160,1.1,7.11E-06
150,1.1,7.11E-06
100,0.7,7.11E-06
80,0.7,7.11E-06
90,0.4,7.11E-06
90,2.5,7.11E-06
110,5.9,7.11E-06
110,6.1,7.11E-06
110,5.6,7.11E-06
100,5.8,7.11E-06
120,5.8,7.11E-06
110,5.4,7.11E-06
110,5.9,7.11E-06
110,5.6,7.11E-06
110,5.3,7.11E-06
110,5.5,7.11E-06
110,5.8,7.11E-06
110,5.5,7.11E-06
120,5.6,7.11E-06
110,5.6,7.11E-06
110,5.7,7.11E-06
110,6,7.11E-06
110,5.6,7.11E-06
100,5.6,7.11E-06
110,5.4,7.11E-06
100,5.7,7.11E-06
100,5.7,7.11E-06
110,5.9,7.11E-06
110,6.1,7.11E-06
110,6.3,7.11E-06
110,5.9,7.11E-06
110,6.2,7.11E-06
100,6.5,7.11E-06
110,6.6,7.11E-06
110,6.7,7.11E-06
110,6.7,7.11E-06
110,6.5,7.11E-06
110,6.4,7.11E-06
110,6.6,7.11E-06
110,6.9,7.11E-06
110,6.6,7.11E-06
110,6.6,7.11E-06
110,6.8,7.11E-06
110,6.7,7.11E-06
110,6.6,7.11E-06
100,6.5,7.11E-06
110,6.7,7.11E-06
110,7.1,7.11E-06
110,6.7,7.11E-06
120,6.9,7.11E-06
120,6.8,7.11E-06
120,6.8,7.11E-06
120,6.7,7.11E-06
120,6.5,7.11E-06
120,6.6,7.11E-06
120,6,7.11E-06
130,5.8,7.11E-06
130,5.8,7.11E-06
120,6.5,7.11E-06
120,6.3,7.11E-06
120,6.7,7.11E-06
130,6.5,7.11E-06
130,6.3,7.11E-06
130,5.9,7.11E-06
120,6.1,7.11E-06
120,5.6,7.11E-06
130,5.2,7.11E-06
130,5.4,7.11E-06
110,5.5,7.11E-06
120,5.5,7.11E-06
130,5,7.11E-06
110,5.1,7.11E-06
110,5.4,7.11E-06
110,5.3,7.11E-06
100,5.5,7.11E-06
100,5,7.11E-06
110,5.3,7.11E-06
110,5.7,7.11E-06
110,5.2,7.11E-06
110,5.3,7.11E-06
110,5.1,7.11E-06
110,5,7.11E-06
110,5.2,7.11E-06
110,5.1,7.11E-06
110,5.7,7.11E-06
110,5.5,7.11E-06
110,5.1,7.11E-06
110,5.2,7.11E-06
110,5.1,7.11E-06
120,4.8,7.11E-06
110,5.1,7.11E-06
110,5.2,7.11E-06
120,5.7,7.11E-06
120,5.9,7.11E-06
120,5.6,7.11E-06
120,5.6,7.11E-06
120,5.4,7.11E-06
120,5.7,7.11E-06
110,6.1,7.11E-06
110,5.9,7.11E-06
120,6.1,7.11E-06
120,5.7,7.11E-06
120,6,7.11E-06
120,5.7,7.11E-06
120,5.9,7.11E-06
120,6.2,7.11E-06
110,6.3,7.11E-06
110,6.4,7.11E-06
110,6.5,7.11E-06
120,6.4,7.11E-06
120,6,7.11E-06
130,6.1,7.11E-06
120,6.5,7.11E-06
120,6.2,7.11E-06
130,5.8,7.11E-06
130,5.8,7.11E-06
130,5.4,7.11E-06
120,5.3,7.11E-06
130,7,7.11E-06
160,5,7.11E-06
130,6.5,7.11E-06
120,6.2,7.11E-06
130,6.1,7.11E-06
120,6.4,7.11E-06
120,6.1,7.11E-06
120,6.1,7.11E-06
120,6.4,7.11E-06
110,6.1,7.11E-06
110,6.5,7.11E-06
120,6.3,7.11E-06
120,6.2,7.11E-06
120,6.2,7.11E-06
120,6.4,7.11E-06
120,6.1,7.11E-06
120,5.7,7.11E-06
110,6,7.11E-06
120,5.8,7.11E-06
120,5.5,7.11E-06
120,5.7,7.11E-06
120,5,7.11E-06
120,4.8,7.11E-06
120,4.8,7.11E-06
120,4.7,7.11E-06
120,4.8,7.11E-06
120,4.7,7.11E-06
120,4.8,7.11E-06
110,4.5,7.11E-06
100,4.4,7.11E-06
110,4,7.11E-06
110,4.6,7.11E-06
110,4.9,7.11E-06
110,5.1,7.11E-06
110,4.8,7.11E-06
110,5.1,7.11E-06
110,5.2,7.11E-06
110,5,7.11E-06
110,5,7.11E-06
110,4.9,7.11E-06
110,5.2,7.11E-06
120,4.6,7.11E-06
110,4.9,7.11E-06
110,5.1,7.11E-06
110,5.1,7.11E-06
100,5,7.11E-06
110,5.4,7.11E-06
110,4.6,7.11E-06
110,4.9,7.11E-06
110,4.9,7.11E-06
110,5.1,7.11E-06
110,4.7,7.11E-06
120,4.5,7.11E-06
110,4.6,7.11E-06
110,4.4,7.11E-06
110,4.4,7.11E-06
120,5.9,7.11E-06
140,5.6,7.11E-06
150,4.2,7.11E-06
120,3.9,7.11E-06
110,5.2,7.11E-06
100,6.1,7.11E-06
100,6.5,7.11E-06
110,6.6,7.11E-06
100,6.4,7.11E-06
100,6.4,7.11E-06
100,6.5,7.11E-06
100,6.7,7.11E-06
100,6.7,7.11E-06
90,6.9,7.11E-06
90,7,7.11E-06
90,7.1,7.11E-06
90,7.1,7.11E-06
100,6.9,7.11E-06
100,6.7,7.11E-06
100,7.4,7.11E-06
90,7.3,7.11E-06
90,7.5,7.11E-06
100,6.8,7.11E-06
90,6.4,7.11E-06
100,6.6,7.11E-06
100,6.3,7.11E-06
100,6.6,7.11E-06
100,6.6,7.11E-06
110,6.8,7.11E-06
110,6.5,7.11E-06
110,6.9,7.11E-06
100,6.8,7.11E-06
110,7.2,7.11E-06
110,7.8,7.11E-06
110,7.5,7.11E-06
110,7.8,7.11E-06
110,7.8,7.11E-06
110,7.3,7.11E-06
110,7.3,7.11E-06
110,7.2,7.11E-06
110,6.9,7.11E-06
110,7.1,7.11E-06
110,6.7,7.11E-06
110,6.5,7.11E-06
120,6.5,7.11E-06
110,6.6,7.11E-06
110,6,7.11E-06
110,6.2,7.11E-06
110,6,7.11E-06
120,6.4,7.11E-06
120,6.1,7.11E-06
120,5.6,7.11E-06
120,5.5,7.11E-06
110,5.5,7.11E-06
120,5.2,7.11E-06
130,5.3,7.11E-06
120,5.2,7.11E-06
130,4.7,7.11E-06
130,4.9,7.11E-06
120,5.1,7.11E-06
120,4.4,7.11E-06
120,4.6,7.11E-06
120,4.4,7.11E-06
120,4,7.11E-06
120,3.9,7.11E-06
120,3.9,7.11E-06
110,4,7.11E-06
110,4,7.11E-06
110,3.9,7.11E-06
110,3.8,7.11E-06
100,3.7,7.11E-06
110,3.7,7.11E-06
100,4.1,7.11E-06
90,3.7,7.11E-06
90,3,7.11E-06
80,2.8,7.11E-06
100,3.4,7.11E-06
90,3.3,7.11E-06
100,3.1,7.11E-06
100,3.2,7.11E-06
90,3.4,7.11E-06
90,3,7.11E-06
90,3.1,7.11E-06
80,2.7,7.11E-06
80,3,7.11E-06
80,3,7.11E-06
70,2.9,7.11E-06
70,2.9,7.11E-06
70,3.3,7.11E-06
60,2.8,7.11E-06
70,3.3,7.11E-06
70,3.3,7.11E-06
60,3.6,7.11E-06
60,3.5,7.11E-06
40,3.7,7.11E-06
40,3.6,7.11E-06
40,3.6,7.11E-06
40,3.9,7.11E-06
50,4.2,7.11E-06
40,4.3,7.11E-06
20,5.8,7.11E-06
20,6,7.11E-06
20,6.7,7.11E-06
20,6.9,7.11E-06
20,6.7,7.11E-06
20,7.1,7.11E-06
30,7.3,7.11E-06
30,7.6,7.11E-06
40,7.5,7.11E-06
120,9.5,7.11E-06
130,5.5,7.11E-06
80,3.2,7.11E-06
70,2.2,7.11E-06
40,2.3,7.11E-06
20,6.5,7.11E-06
20,6.7,7.11E-06
20,6.6,7.11E-06
30,6.2,7.11E-06
30,6.4,7.11E-06
40,6.4,7.11E-06
40,6.4,7.11E-06
40,6.1,7.11E-06
40,5.6,7.11E-06
30,5.8,7.11E-06
30,6.1,7.11E-06
40,6.3,7.11E-06
40,6.2,7.11E-06
40,7.1,7.11E-06
40,6.9,7.11E-06
40,7.3,7.11E-06
30,6.9,7.11E-06
40,6.7,7.11E-06
40,7,7.11E-06
40,6.8,7.11E-06
40,6.6,7.11E-06
40,6.4,7.11E-06
40,6.6,7.11E-06
40,6.4,7.11E-06
40,6.4,7.11E-06
40,6.5,7.11E-06
40,6.1,7.11E-06
40,5.7,7.11E-06
40,5.3,7.11E-06
40,5.4,7.11E-06
50,5.4,7.11E-06
60,5.3,7.11E-06
70,5,7.11E-06
70,4.8,7.11E-06
70,4.5,7.11E-06
70,4.8,7.11E-06
80,4.8,7.11E-06
80,4.6,7.11E-06
90,4.5,7.11E-06
90,4.5,7.11E-06
100,4.6,7.11E-06
100,4.3,7.11E-06
100,4.1,7.11E-06
90,3.9,7.11E-06
90,3.8,7.11E-06
90,3.5,7.11E-06
90,3.5,7.11E-06
90,3.6,7.11E-06
90,3.7,7.11E-06
100,3.8,7.11E-06
100,3.9,7.11E-06
100,3.8,7.11E-06
100,3.6,7.11E-06
100,3.5,7.11E-06
110,3.3,7.11E-06
110,3.6,7.11E-06
120,3.4,7.11E-06
120,3.5,7.11E-06
130,3.4,7.11E-06
120,3.5,7.11E-06
120,3.7,7.11E-06
120,3.9,7.11E-06
120,4.1,7.11E-06
120,4.2,7.11E-06
120,4.3,7.11E-06
120,4.5,7.11E-06
120,4.3,7.11E-06
120,4.3,7.11E-06
120,4.4,7.11E-06
120,4.7,7.11E-06
120,4.6,7.11E-06
120,4.5,7.11E-06
120,4.6,7.11E-06
120,3.8,7.11E-06
120,3.9,7.11E-06
120,3.2,7.11E-06
120,3.5,7.11E-06
110,3.4,7.11E-06
130,3,7.11E-06
120,2.2,7.11E-06
110,2,7.11E-06
120,1.7,7.11E-06
110,1.8,7.11E-06
90,1.8,7.11E-06
100,2.2,7.11E-06
90,1.9,7.11E-06
100,1.9,7.11E-06
90,2.1,7.11E-06
90,1.9,7.11E-06
100,2.1,7.11E-06
90,2.3,7.11E-06
90,2.3,7.11E-06
80,2,7.11E-06
70,2.1,7.11E-06
90,1.8,7.11E-06
100,1.4,7.11E-06
80,1.5,7.11E-06
70,1.4,7.11E-06
60,1.3,7.11E-06
100,0.8,7.11E-06
110,0.4,7.11E-06
50,0.8,7.11E-06
20,0.9,7.11E-06
20,0.7,7.11E-06
350,0.7,7.11E-06
350,0.7,7.11E-06
330,1.3,7.11E-06
330,1.6,7.11E-06
340,1.7,7.11E-06
330,1.8,7.11E-06
330,2.3,7.11E-06
350,2.1,7.11E-06
340,2,7.11E-06
350,2.3,7.11E-06
350,2.3,7.11E-06
340,2.4,7.11E-06
340,2.6,7.11E-06
340,2.8,7.11E-06
350,2.9,7.11E-06
350,2.8,7.11E-06
350,3.4,7.11E-06
350,3.9,7.11E-06
340,4,7.11E-06
350,4,7.11E-06
340,4.2,7.11E-06
340,4.4,7.11E-06
350,4.6,7.11E-06
350,4.6,7.11E-06
350,4.9,7.11E-06
350,4.9,7.11E-06
350,5.3,7.11E-06
350,5.7,7.11E-06
0,5.4,7.11E-06
350,5.2,7.11E-06
350,5.4,7.11E-06
0,5.6,7.11E-06
0,6,7.11E-06
0,6.1,7.11E-06
0,6.3,7.11E-06
0,5.6,7.11E-06
0,5.3,7.11E-06
350,5.2,7.11E-06
350,5,7.11E-06
0,5,7.11E-06
0,4.8,7.11E-06
10,4.9,7.11E-06
20,5,7.11E-06
20,5,7.11E-06
20,5,7.11E-06
20,4.9,7.11E-06
20,4.8,7.11E-06
30,4.4,7.11E-06
30,4.9,7.11E-06
40,5,7.11E-06
40,5.3,7.11E-06
40,5.6,7.11E-06
40,5.4,7.11E-06
40,5.3,7.11E-06
50,5.3,7.11E-06
50,5,7.11E-06
40,4.8,7.11E-06
50,5,7.11E-06
50,5.3,7.11E-06
60,5.4,7.11E-06
60,6,7.11E-06
70,6.4,7.11E-06
60,6.7,7.11E-06
70,6.8,7.11E-06
70,6.8,7.11E-06
70,6.9,7.11E-06
70,7.4,7.11E-06
80,7,7.11E-06
80,7.3,7.11E-06
80,7.6,7.11E-06
80,7.4,7.11E-06
90,7.8,7.11E-06
90,8.2,7.11E-06
100,8.1,7.11E-06
90,7.8,7.11E-06
90,7.2,7.11E-06
90,7.1,7.11E-06
90,7.3,7.11E-06
90,7,7.11E-06
90,6.8,7.11E-06
90,6.7,7.11E-06
90,6.8,7.11E-06
90,6.8,7.11E-06
90,6.7,7.11E-06
80,6.5,7.11E-06
90,6.5,7.11E-06
90,6.8,7.11E-06
90,6.6,7.11E-06
90,6.8,7.11E-06
90,6.5,7.11E-06
90,6.8,7.11E-06
90,6.7,7.11E-06
100,6.3,7.11E-06
90,6.3,7.11E-06
90,6.1,7.11E-06
90,6.8,7.11E-06
90,6.1,7.11E-06
100,5.3,7.11E-06
90,5.8,7.11E-06
100,5.6,7.11E-06
100,5.5,7.11E-06
100,5.9,7.11E-06
110,5.9,7.11E-06
110,5.8,7.11E-06
110,6,7.11E-06
100,6.5,7.11E-06
110,6.4,7.11E-06
110,7.5,7.11E-06
120,7.8,7.11E-06
120,7.7,7.11E-06
110,7,7.11E-06
100,6,7.11E-06
90,6.1,7.11E-06
80,7.2,7.11E-06
90,6.3,7.11E-06
90,5.7,7.11E-06
90,5.3,7.11E-06
90,5.1,7.11E-06
100,5.7,7.11E-06
100,5.7,7.11E-06
110,5.7,7.11E-06
110,5.6,7.11E-06
110,5.5,7.11E-06
110,5.1,7.11E-06
110,6.8,7.11E-06
110,6.7,7.11E-06
110,6.3,7.11E-06
110,6.4,7.11E-06
100,7.1,7.11E-06
90,7,7.11E-06
90,6.3,7.11E-06
100,6.3,7.11E-06
90,5.9,7.11E-06
100,6.5,7.11E-06
90,6.5,7.11E-06
90,6.6,7.11E-06
90,6.8,7.11E-06
80,7.4,7.11E-06
90,8.1,7.11E-06
100,6.7,7.11E-06
90,6.3,7.11E-06
90,6.8,7.11E-06
90,7.4,7.11E-06
90,7.4,7.11E-06
80,7.1,7.11E-06
80,6.5,7.11E-06
80,6.5,7.11E-06
70,7.2,7.11E-06
70,6.8,7.11E-06
70,6.5,7.11E-06
70,6.6,7.11E-06
80,6.6,7.11E-06
80,6.1,7.11E-06
80,6.2,7.11E-06
70,6.2,7.11E-06
60,6.5,7.11E-06
60,6.6,7.11E-06
70,7.1,7.11E-06
60,6.8,7.11E-06
60,6.7,7.11E-06
60,6.6,7.11E-06
60,7,7.11E-06
60,6.8,7.11E-06
50,7.2,7.11E-06
50,6.9,7.11E-06
50,7.5,7.11E-06
50,7.6,7.11E-06
90,6.9,7.11E-06
60,5.3,7.11E-06
40,8.1,7.11E-06
40,8.2,7.11E-06
40,8.8,7.11E-06
50,9,7.11E-06
50,8.8,7.11E-06
50,8.9,7.11E-06
40,8.8,7.11E-06
40,9,7.11E-06
40,8.8,7.11E-06
50,9.2,7.11E-06
50,8.9,7.11E-06
50,9.2,7.11E-06
50,8.7,7.11E-06
50,8.7,7.11E-06
50,9.1,7.11E-06
50,8.8,7.11E-06
50,8.7,7.11E-06
50,8.6,7.11E-06
50,8.5,7.11E-06
50,8.7,7.11E-06
50,8.4,7.11E-06
50,8.5,7.11E-06
40,8.2,7.11E-06
40,8.5,7.11E-06
50,8.6,7.11E-06
50,8.8,7.11E-06
50,8.4,7.11E-06
50,8.4,7.11E-06
50,8,7.11E-06
50,7.8,7.11E-06
50,7.6,7.11E-06
50,7.4,7.11E-06
50,7.4,7.11E-06
50,7.5,7.11E-06
60,7.4,7.11E-06
50,7,7.11E-06
60,7,7.11E-06
60,7,7.11E-06
60,7.1,7.11E-06
60,7,7.11E-06
60,6.7,7.11E-06
60,6.6,7.11E-06
60,6.4,7.11E-06
60,6.5,7.11E-06
60,6.2,7.11E-06
70,6.1,7.11E-06
70,6.3,7.11E-06
60,6.5,7.11E-06
70,6.5,7.11E-06
60,6.3,7.11E-06
70,6,7.11E-06
70,5.7,7.11E-06
70,5.9,7.11E-06
70,5.9,7.11E-06
80,5.8,7.11E-06
80,5.9,7.11E-06
90,5.8,7.11E-06
90,5.7,7.11E-06
100,5.5,7.11E-06
100,5.1,7.11E-06
110,5.3,7.11E-06
100,5,7.11E-06
100,5.2,7.11E-06
110,5.8,7.11E-06
110,5.8,7.11E-06
110,5.3,7.11E-06
110,5.5,7.11E-06
110,5.4,7.11E-06
120,5.3,7.11E-06
120,5.1,7.11E-06
120,4.8,7.11E-06
120,4.2,7.11E-06
120,4.2,7.11E-06
120,4.1,7.11E-06
120,3.8,7.11E-06
120,4.1,7.11E-06
120,4.3,7.11E-06
120,3.9,7.11E-06
120,3.9,7.11E-06
120,4,7.11E-06
110,4.2,7.11E-06
110,4,7.11E-06
90,4.2,7.11E-06
100,4.1,7.11E-06
100,4.2,7.11E-06
100,4.6,7.11E-06
100,4.9,7.11E-06
90,6,7.11E-06
70,6.1,7.11E-06
80,7.5,7.11E-06
130,7.3,7.11E-06
130,5,7.11E-06
110,5.4,7.11E-06
100,6.2,7.11E-06
100,6.7,7.11E-06
110,6.2,7.11E-06
110,5.9,7.11E-06
110,5.4,7.11E-06
110,5.5,7.11E-06
110,5.2,7.11E-06
110,5.5,7.11E-06
100,5,7.11E-06
110,5.8,7.11E-06
100,6.3,7.11E-06
100,6.4,7.11E-06
90,7.2,7.11E-06
90,6.7,7.11E-06
90,7.2,7.11E-06
90,7.8,7.11E-06
90,8.3,7.11E-06
90,8.1,7.11E-06
90,7.8,7.11E-06
90,7.5,7.11E-06
90,7.6,7.11E-06
80,7.6,7.11E-06
80,7.7,7.11E-06
70,6.9,7.11E-06
70,7.2,7.11E-06
80,7,7.11E-06
80,6.8,7.11E-06
70,7.2,7.11E-06
70,6.7,7.11E-06
70,7.2,7.11E-06
70,7.7,7.11E-06
70,7.7,7.11E-06
80,8,7.11E-06
70,7.9,7.11E-06
70,7.9,7.11E-06
70,8,7.11E-06
70,7.3,7.11E-06
60,7.1,7.11E-06
60,6.9,7.11E-06
50,6.9,7.11E-06
60,7.2,7.11E-06
50,7,7.11E-06
50,7.1,7.11E-06
50,6.9,7.11E-06
40,7.6,7.11E-06
30,7.9,7.11E-06
40,7.7,7.11E-06
40,8.6,7.11E-06
30,8.9,7.11E-06
10,5.9,7.11E-06
50,8.5,7.11E-06
80,11.6,7.11E-06
80,7.6,7.11E-06
70,4,7.11E-06
60,6.6,7.11E-06
50,10.5,7.11E-06
40,9.9,7.11E-06
50,9.9,7.11E-06
60,8.9,7.11E-06
70,9.7,7.11E-06
70,9.4,7.11E-06
70,9.5,7.11E-06
80,9.3,7.11E-06
90,8.8,7.11E-06
80,9.1,7.11E-06
80,9.5,7.11E-06
80,10,7.11E-06
80,9.5,7.11E-06
80,9.6,7.11E-06
90,9.4,7.11E-06
80,8.6,7.11E-06
80,8.3,7.11E-06
70,8.5,7.11E-06
70,8,7.11E-06
70,7.8,7.11E-06
80,7.6,7.11E-06
80,7.8,7.11E-06
90,8.5,7.11E-06
80,8.9,7.11E-06
80,9.1,7.11E-06
70,9.8,7.11E-06
60,10.1,7.11E-06
70,10.6,7.11E-06
70,11.4,7.11E-06
70,10.8,7.11E-06
60,11,7.11E-06
70,11.5,7.11E-06
70,10.8,7.11E-06
70,10.3,7.11E-06
80,10,7.11E-06
70,9.3,7.11E-06
70,9.1,7.11E-06
70,8.6,7.11E-06
60,8.6,7.11E-06
70,8.4,7.11E-06
70,8.1,7.11E-06
70,8.3,7.11E-06
70,8.8,7.11E-06
70,9.5,7.11E-06
70,9.4,7.11E-06
80,8.4,7.11E-06
80,8.8,7.11E-06
80,8.5,7.11E-06
80,8.2,7.11E-06
70,9,7.11E-06
80,8.4,7.11E-06
80,8.2,7.11E-06
80,7.9,7.11E-06
80,8.1,7.11E-06
80,7.9,7.11E-06
80,7.7,7.11E-06
80,8,7.11E-06
90,8.4,7.11E-06
90,8.4,7.11E-06
90,8.4,7.11E-06
90,8.6,7.11E-06
90,8.3,7.11E-06
90,7.9,7.11E-06
90,7.9,7.11E-06
90,7.9,7.11E-06
80,7.7,7.11E-06
80,7.9,7.11E-06
80,8.1,7.11E-06
80,7.4,7.11E-06
80,7.9,7.11E-06
80,8.5,7.11E-06
90,8.6,7.11E-06
90,8.8,7.11E-06
90,8.8,7.11E-06
90,8.7,7.11E-06
90,8.8,7.11E-06
90,8.7,7.11E-06
100,8.8,7.11E-06
100,9.4,7.11E-06
110,9.3,7.11E-06
130,11,7.11E-06
130,10.9,7.11E-06
130,10.3,7.11E-06
120,9.9,7.11E-06
110,9.4,7.11E-06
110,8.8,7.11E-06
100,9.7,7.11E-06
100,10,7.11E-06
100,9.2,7.11E-06
100,8.3,7.11E-06
100,8.7,7.11E-06
100,8.1,7.11E-06
90,7.2,7.11E-06
90,7.9,7.11E-06
90,7.9,7.11E-06
90,6.9,7.11E-06
100,6.9,7.11E-06
110,7.3,7.11E-06
90,8.7,7.11E-06
90,8.1,7.11E-06
100,8.8,7.11E-06
110,8.9,7.11E-06
110,8.8,7.11E-06
110,8.6,7.11E-06
110,8.7,7.11E-06
110,8.9,7.11E-06
110,9.4,7.11E-06
110,9.4,7.11E-06
140,9,7.11E-06
120,9,7.11E-06
120,8.5,7.11E-06
120,8.7,7.11E-06
120,10.3,7.11E-06
130,11,7.11E-06
130,11.7,7.11E-06
120,9.9,7.11E-06
120,6.5,7.11E-06
110,5.9,7.11E-06
140,10.7,7.11E-06
160,12.4,7.11E-06
150,11.2,7.11E-06
150,9.2,7.11E-06
140,7,7.11E-06
130,7.7,7.11E-06
130,7.2,7.11E-06
120,7.2,7.11E-06
120,7.9,7.11E-06
120,8.5,7.11E-06
120,8.7,7.11E-06
130,11.7,7.11E-06
140,13,7.11E-06
150,12.4,7.11E-06
150,11,7.11E-06
150,9.4,7.11E-06
150,8.5,7.11E-06
140,9.1,7.11E-06
140,8.6,7.11E-06
130,9.2,7.11E-06
150,7.8,7.11E-06
200,7.9,7.11E-06
190,7.7,7.11E-06
160,5.8,7.11E-06
140,6.5,7.11E-06
140,6.4,7.11E-06
150,6.2,7.11E-06
150,6.1,7.11E-06
150,6.3,7.11E-06
150,5.8,7.11E-06
150,7.2,7.11E-06
140,7.2,7.11E-06
140,7.1,7.11E-06
150,6.8,7.11E-06
140,7.1,7.11E-06
140,7.5,7.11E-06
130,8.4,7.11E-06
130,7.9,7.11E-06
130,9.1,7.11E-06
140,10.7,7.11E-06
130,9.2,7.11E-06
120,8.2,7.11E-06
130,8.3,7.11E-06
130,8.6,7.11E-06
130,9.5,7.11E-06
140,10.4,7.11E-06
140,10.3,7.11E-06
140,9.9,7.11E-06
140,10.3,7.11E-06
140,10,7.11E-06
140,10.2,7.11E-06
130,10,7.11E-06
130,10,7.11E-06
140,10.3,7.11E-06
130,9.9,7.11E-06
140,9.9,7.11E-06
130,9.8,7.11E-06
130,10.1,7.11E-06
130,10.1,7.11E-06
130,10.1,7.11E-06
130,10.4,7.11E-06
130,10.6,7.11E-06
130,10.6,7.11E-06
120,11.4,7.11E-06
120,11.2,7.11E-06
120,11.3,7.11E-06
120,11.3,7.11E-06
130,11.2,7.11E-06
130,11.7,7.11E-06
130,11.4,7.11E-06
130,11,7.11E-06
130,10.7,7.11E-06
140,10.1,7.11E-06
140,9.9,7.11E-06
140,10,7.11E-06
170,10.1,7.11E-06
170,8.9,7.11E-06
170,8.1,7.11E-06
160,8.3,7.11E-06
160,8.8,7.11E-06
140,9.1,7.11E-06
140,8.2,7.11E-06
140,8.4,7.11E-06
150,7.5,7.11E-06
160,9.1,7.11E-06
150,8.7,7.11E-06
160,8.6,7.11E-06
160,8.5,7.11E-06
160,8,7.11E-06
160,7.9,7.11E-06
170,7.8,7.11E-06
170,8.2,7.11E-06
160,8,7.11E-06
160,7.8,7.11E-06
150,7.3,7.11E-06
150,7.9,7.11E-06
160,8.1,7.11E-06
150,8.2,7.11E-06
150,7.8,7.11E-06
160,7.5,7.11E-06
170,7.7,7.11E-06
160,8.2,7.11E-06
160,8.1,7.11E-06
160,8.6,7.11E-06
160,8.8,7.11E-06
160,8.5,7.11E-06
160,8.5,7.11E-06
160,8.4,7.11E-06
160,8.3,7.11E-06
160,8.1,7.11E-06
150,8.6,7.11E-06
160,8.6,7.11E-06
160,8.5,7.11E-06
160,8.2,7.11E-06
170,8.3,7.11E-06
170,8.5,7.11E-06
160,8.4,7.11E-06
170,8.9,7.11E-06
170,8.7,7.11E-06
170,9,7.11E-06
160,9.1,7.11E-06
160,8.7,7.11E-06
160,8.9,7.11E-06
160,9.1,7.11E-06
160,9.3,7.11E-06
160,9.2,7.11E-06
160,8.7,7.11E-06
160,8.8,7.11E-06
150,8.9,7.11E-06
160,8.9,7.11E-06
160,7.3,7.11E-06
160,9,7.11E-06
150,10.1,7.11E-06
140,10.1,7.11E-06
150,10,7.11E-06
150,9.9,7.11E-06
150,10.5,7.11E-06
150,9.7,7.11E-06
150,10.1,7.11E-06
150,10,7.11E-06
150,9.4,7.11E-06
150,9.2,7.11E-06
150,9.8,7.11E-06
140,9.6,7.11E-06
150,10.4,7.11E-06
150,10.1,7.11E-06
150,9.9,7.11E-06
160,9.7,7.11E-06
150,9.3,7.11E-06
140,8.8,7.11E-06
140,9.6,7.11E-06
140,10.7,7.11E-06
150,11.2,7.11E-06
160,10.9,7.11E-06
220,12.2,7.11E-06
250,8.3,7.11E-06
270,10.3,7.11E-06
280,9.6,7.11E-06
270,11.7,7.11E-06
270,7.6,7.11E-06
300,4.5,7.11E-06
280,6.7,7.11E-06
270,5.6,7.11E-06
280,6.8,7.11E-06
270,4.9,7.11E-06
240,9.7,7.11E-06
220,11.6,7.11E-06
220,10.9,7.11E-06
220,9.6,7.11E-06
220,9.5,7.11E-06
240,8.4,7.11E-06
230,7.7,7.11E-06
230,9.4,7.11E-06
220,8.7,7.11E-06
230,8.7,7.11E-06
220,8.2,7.11E-06
230,9.1,7.11E-06
240,9.3,7.11E-06
240,8.4,7.11E-06
230,8.6,7.11E-06
230,9.5,7.11E-06
230,9,7.11E-06
230,8.4,7.11E-06
230,7,7.11E-06
230,6.2,7.11E-06
230,5.9,7.11E-06
230,5.2,7.11E-06
230,4.8,7.11E-06
230,4.4,7.11E-06
220,4.6,7.11E-06
210,4.1,7.11E-06
200,3.9,7.11E-06
190,5.5,7.11E-06
190,5.2,7.11E-06
190,5.5,7.11E-06
210,6.9,7.11E-06
220,5.9,7.11E-06
220,6.8,7.11E-06
220,6.9,7.11E-06
200,7.4,7.11E-06
210,7.3,7.11E-06
220,8,7.11E-06
240,7.1,7.11E-06
260,6.6,7.11E-06
250,8.3,7.11E-06
200,9.3,7.11E-06
190,8.3,7.11E-06
170,7.1,7.11E-06
140,4.5,7.11E-06
140,4.3,7.11E-06
140,4.1,7.11E-06
170,6.3,7.11E-06
170,7.6,7.11E-06
170,6.7,7.11E-06
160,7.1,7.11E-06
160,7,7.11E-06
160,7.1,7.11E-06
150,5.3,7.11E-06
140,5.6,7.11E-06
170,4.9,7.11E-06
160,2.5,7.11E-06
110,0.7,7.11E-06
180,5.6,7.11E-06
180,8.5,7.11E-06
170,8.6,7.11E-06
180,9,7.11E-06
180,6.6,7.11E-06
190,6.8,7.11E-06
180,7.3,7.11E-06
190,8,7.11E-06
190,7.9,7.11E-06
180,6.8,7.11E-06
180,6.7,7.11E-06
180,7.1,7.11E-06
170,6.9,7.11E-06
170,6.9,7.11E-06
170,6.6,7.11E-06
170,7.2,7.11E-06
170,7.3,7.11E-06
170,7.1,7.11E-06
150,7.2,7.11E-06
150,7.6,7.11E-06
140,7.4,7.11E-06
150,6.5,7.11E-06
140,6.8,7.11E-06
140,7.5,7.11E-06
140,8.3,7.11E-06
130,8.4,7.11E-06
140,8,7.11E-06
140,7.7,7.11E-06
140,8,7.11E-06
140,8.8,7.11E-06
140,8.2,7.11E-06
140,8.8,7.11E-06
140,9,7.11E-06
140,8.7,7.11E-06
140,8.7,7.11E-06
150,8.9,7.11E-06
150,8.5,7.11E-06
150,8.2,7.11E-06
150,8,7.11E-06
150,8.3,7.11E-06
160,9.7,7.11E-06
